chr	start	stop	tflist	genename
chr13	44100238	44101057	ANDR,GCR,PO4F2,PRGR,RFX2,RFX3,TFCP2	Cd83
chr13	44100238	44101057	ANDR,GCR,PO4F2,PRGR,RFX2,RFX3,TFCP2	Nhlrc1
chr13	44100238	44101057	ANDR,GCR,PO4F2,PRGR,RFX2,RFX3,TFCP2	Rnf182
chr13	44100238	44101057	ANDR,GCR,PO4F2,PRGR,RFX2,RFX3,TFCP2	Sirt5
chr4	44233801	44234301	E2F1,E2F4,EGR1,EGR2,EGR4,KLF3,KLF5,KLF6,MAZ,SP1,SP2,SP3,SP4,SP5,TFDP1,WT1,ZBT17,ZFX,ZN148,ZN281,ZN335	Glipr2
chr4	44233801	44234301	E2F1,E2F4,EGR1,EGR2,EGR4,KLF3,KLF5,KLF6,MAZ,SP1,SP2,SP3,SP4,SP5,TFDP1,WT1,ZBT17,ZFX,ZN148,ZN281,ZN335	Grhpr
chr4	44233801	44234301	E2F1,E2F4,EGR1,EGR2,EGR4,KLF3,KLF5,KLF6,MAZ,SP1,SP2,SP3,SP4,SP5,TFDP1,WT1,ZBT17,ZFX,ZN148,ZN281,ZN335	Melk
chr4	44233801	44234301	E2F1,E2F4,EGR1,EGR2,EGR4,KLF3,KLF5,KLF6,MAZ,SP1,SP2,SP3,SP4,SP5,TFDP1,WT1,ZBT17,ZFX,ZN148,ZN281,ZN335	Msmp
chr4	44233801	44234301	E2F1,E2F4,EGR1,EGR2,EGR4,KLF3,KLF5,KLF6,MAZ,SP1,SP2,SP3,SP4,SP5,TFDP1,WT1,ZBT17,ZFX,ZN148,ZN281,ZN335	Reck
chr4	44233801	44234301	E2F1,E2F4,EGR1,EGR2,EGR4,KLF3,KLF5,KLF6,MAZ,SP1,SP2,SP3,SP4,SP5,TFDP1,WT1,ZBT17,ZFX,ZN148,ZN281,ZN335	Rnf38
chr4	44233801	44234301	E2F1,E2F4,EGR1,EGR2,EGR4,KLF3,KLF5,KLF6,MAZ,SP1,SP2,SP3,SP4,SP5,TFDP1,WT1,ZBT17,ZFX,ZN148,ZN281,ZN335	Rusc2
chr4	44233801	44234301	E2F1,E2F4,EGR1,EGR2,EGR4,KLF3,KLF5,KLF6,MAZ,SP1,SP2,SP3,SP4,SP5,TFDP1,WT1,ZBT17,ZFX,ZN148,ZN281,ZN335	Stoml2
chr4	44233801	44234301	E2F1,E2F4,EGR1,EGR2,EGR4,KLF3,KLF5,KLF6,MAZ,SP1,SP2,SP3,SP4,SP5,TFDP1,WT1,ZBT17,ZFX,ZN148,ZN281,ZN335	Zcchc7
chr4	44247003	44247990	COT2,EGR4,FOXF1,INSM1,NFIA,RFX1,RFX2,RFX3,SALL1,SP5,ZN335	Arhgef39
chr4	44247003	44247990	COT2,EGR4,FOXF1,INSM1,NFIA,RFX1,RFX2,RFX3,SALL1,SP5,ZN335	Exosc3
chr4	44247003	44247990	COT2,EGR4,FOXF1,INSM1,NFIA,RFX1,RFX2,RFX3,SALL1,SP5,ZN335	Gne
chr4	44247003	44247990	COT2,EGR4,FOXF1,INSM1,NFIA,RFX1,RFX2,RFX3,SALL1,SP5,ZN335	Melk
chr4	44247003	44247990	COT2,EGR4,FOXF1,INSM1,NFIA,RFX1,RFX2,RFX3,SALL1,SP5,ZN335	Reck
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Bloc1s2
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Chuk
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Cox15
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Cutc
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Cwf19l1
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Dnmbp
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Erlin1
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Hif1an
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Lzts2
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Ndufb8
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Scd1
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Scd2
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Sema4g
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Sfxn3
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Slf2
chr19	44247724	44248527	CEBPZ,E2F3,EGR1,ELF5,FOXC1,FOXI1,KLF3,KLF6,MAZ,MYOD1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3,PTF1A,SP1,SP2,SP3,SP4,SP5,TFE2,ZBT17	Wnt8b
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Bloc1s2
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Chuk
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Cox15
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Cutc
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Cwf19l1
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Dnmbp
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Erlin1
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Hif1an
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Mrpl43
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Ndufb8
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	R3hcc1l
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Scd1
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Scd2
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Slf2
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Twnk
chr19	44266386	44267641	CEBPZ,CTCFL,FOXI1,KLF1,NFYA,NFYB,NFYC,PBX1,PBX3	Wnt8b
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Bloc1s2
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Btrc
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Chuk
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Cwf19l1
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Dnmbp
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Erlin1
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Got1
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Hif1an
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Hps1
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Ndufb8
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Scd2
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Sema4g
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Slf2
chr19	44284026	44284526	ATOH1,BHE41,CEBPZ,EGR2,ELF5,FOXI1,HINFP,INSM1,KLF15,KLF6,MAZ,NFYA,NFYB,NFYC,NGN2,NR1D1,NR1D2,NR1H3,PBX1,PBX3,SP1,SP2,SP3,SP4,SP5,WT1,ZBT17,ZN148,ZN281	Wnt8b
chr19	44284593	44285093	MYBA	Bloc1s2
chr19	44284593	44285093	MYBA	Chuk
chr19	44284593	44285093	MYBA	Cwf19l1
chr19	44284593	44285093	MYBA	Dnmbp
chr19	44284593	44285093	MYBA	Erlin1
chr19	44284593	44285093	MYBA	Hif1an
chr19	44284593	44285093	MYBA	Scd2
chr19	44284593	44285093	MYBA	Sema4g
chr19	44284593	44285093	MYBA	Slf2
chr19	44284593	44285093	MYBA	Wnt8b
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	2410002F23Rik
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Bcat2
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Clec11a
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Cpt1c
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Ctu1
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Emc10
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Etfb
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Fam71e1
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Flt3l
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Iglon5
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Josd2
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Klk8
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Lrrc4b
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Med25
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Nr1h2
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Pnkp
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Pold1
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Shank1
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Spty2d1
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Syt3
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Tead2
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Zfp141
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Zfp658
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Zfp715
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Zfp719
chr7	44304722	44305712	BHE41,CTCFL,KAISO,KLF1,KLF15,KLF3,KLF4,KLF5,NRF1,PRD14,SP1,SP2,SP3,SP4,WT1,ZN322	Zfp975
chr12	44338005	44338794	NDF1,NDF2,NGN2,NR2F6,PPARA,SOX9	Dnajb9
chr12	44338005	44338794	NDF1,NDF2,NGN2,NR2F6,PPARA,SOX9	Nrcam
chr12	44338005	44338794	NDF1,NDF2,NGN2,NR2F6,PPARA,SOX9	Pnpla8
chr12	44338005	44338794	NDF1,NDF2,NGN2,NR2F6,PPARA,SOX9	Stxbp6
chr7	44360008	44361472	E2F4,EGR1,EGR4,KLF3,NR2F6,PLAG1,PTF1A,RXRA,RXRG,SP1,SP2,SP3,SP4,ZBT17,ZN148,ZN281	2410002F23Rik
chr7	44360008	44361472	E2F4,EGR1,EGR4,KLF3,NR2F6,PLAG1,PTF1A,RXRA,RXRG,SP1,SP2,SP3,SP4,ZBT17,ZN148,ZN281	Clec11a
chr7	44360008	44361472	E2F4,EGR1,EGR4,KLF3,NR2F6,PLAG1,PTF1A,RXRA,RXRG,SP1,SP2,SP3,SP4,ZBT17,ZN148,ZN281	Ctu1
chr7	44360008	44361472	E2F4,EGR1,EGR4,KLF3,NR2F6,PLAG1,PTF1A,RXRA,RXRG,SP1,SP2,SP3,SP4,ZBT17,ZN148,ZN281	Emc10
chr7	44360008	44361472	E2F4,EGR1,EGR4,KLF3,NR2F6,PLAG1,PTF1A,RXRA,RXRG,SP1,SP2,SP3,SP4,ZBT17,ZN148,ZN281	Fam71e1
chr7	44360008	44361472	E2F4,EGR1,EGR4,KLF3,NR2F6,PLAG1,PTF1A,RXRA,RXRG,SP1,SP2,SP3,SP4,ZBT17,ZN148,ZN281	Josd2
chr7	44360008	44361472	E2F4,EGR1,EGR4,KLF3,NR2F6,PLAG1,PTF1A,RXRA,RXRG,SP1,SP2,SP3,SP4,ZBT17,ZN148,ZN281	Lrrc4b
chr7	44360008	44361472	E2F4,EGR1,EGR4,KLF3,NR2F6,PLAG1,PTF1A,RXRA,RXRG,SP1,SP2,SP3,SP4,ZBT17,ZN148,ZN281	Shank1
chr7	44360008	44361472	E2F4,EGR1,EGR4,KLF3,NR2F6,PLAG1,PTF1A,RXRA,RXRG,SP1,SP2,SP3,SP4,ZBT17,ZN148,ZN281	Syt3
chr7	44373714	44374501	PO4F2,STA5B,STAT3,THA11,ZN143	Clec11a
chr7	44373714	44374501	PO4F2,STA5B,STAT3,THA11,ZN143	Shank1
chr7	44373714	44374501	PO4F2,STA5B,STAT3,THA11,ZN143	Syt3
chr19	44388349	44388849	CEBPZ,FOXI1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3	Scd1
chr19	44388349	44388849	CEBPZ,FOXI1,NFYA,NFYB,NFYC,NR1H3,PBX1,PBX3	Wnt8b
chr9	44396650	44397554	E2F1,E2F4,P53	Bcl9l
chr9	44396650	44397554	E2F1,E2F4,P53	C2cd2l
chr9	44396650	44397554	E2F1,E2F4,P53	Ccdc84
chr9	44396650	44397554	E2F1,E2F4,P53	Hyou1
chr9	44396650	44397554	E2F1,E2F4,P53	Mpzl2
chr9	44396650	44397554	E2F1,E2F4,P53	Rps25
chr9	44396650	44397554	E2F1,E2F4,P53	Slc37a4
chr9	44396650	44397554	E2F1,E2F4,P53	Tmem25
chr9	44396650	44397554	E2F1,E2F4,P53	Trappc4
chr9	44396650	44397554	E2F1,E2F4,P53	Ube4a
chr9	44396650	44397554	E2F1,E2F4,P53	Vps11
chr12	44403230	44404466	FOXF1,FOXO4,MYOD1,MYOG,PEBB,PTF1A,RUNX1,RUNX2,RUNX3,SMAD1,SOX4	Dnajb9
chr12	44403230	44404466	FOXF1,FOXO4,MYOD1,MYOG,PEBB,PTF1A,RUNX1,RUNX2,RUNX3,SMAD1,SOX4	Pnpla8
chr12	44403230	44404466	FOXF1,FOXO4,MYOD1,MYOG,PEBB,PTF1A,RUNX1,RUNX2,RUNX3,SMAD1,SOX4	Stxbp6
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	2410002F23Rik
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Clec11a
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Emc10
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Etfb
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Fam71e1
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Iglon5
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Josd2
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Klk8
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Lrrc4b
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Nr1h2
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Pold1
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Shank1
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Syt3
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Tead2
chr7	44405154	44406719	ATF1,CEBPZ,CREM,DDIT3,ESR1,FOXI1,MAZ,NFYA,NFYB,NFYC,NRF1,PBX1,PBX3,RFX1,RFX2,RFX3	Zfp975
chr7	44427638	44429163	EGR2,KLF15,KLF3,KLF4,KLF5,KLF6,MAZ,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,ZFX,ZN148	2410002F23Rik
chr7	44427638	44429163	EGR2,KLF15,KLF3,KLF4,KLF5,KLF6,MAZ,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,ZFX,ZN148	Clec11a
chr7	44427638	44429163	EGR2,KLF15,KLF3,KLF4,KLF5,KLF6,MAZ,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,ZFX,ZN148	Ctu1
chr7	44427638	44429163	EGR2,KLF15,KLF3,KLF4,KLF5,KLF6,MAZ,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,ZFX,ZN148	Emc10
chr7	44427638	44429163	EGR2,KLF15,KLF3,KLF4,KLF5,KLF6,MAZ,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,ZFX,ZN148	Etfb
chr7	44427638	44429163	EGR2,KLF15,KLF3,KLF4,KLF5,KLF6,MAZ,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,ZFX,ZN148	Fam71e1
